scenario_id,tx_x,tx_y,rx_x,rx_y,distance_2d,path_loss_db
0,239.15544202376338,-100.59743368404642,-48.61799621582031,-223.45718383789062,312.90264892578125,120.0
0,239.15544202376338,-100.59743368404642,102.410400390625,39.10560607910156,195.489501953125,120.0
0,239.15544202376338,-100.59743368404642,100.90753936767578,56.033782958984375,208.9158172607422,120.0
0,239.15544202376338,-100.59743368404642,-12.734387397766113,-94.95912170410156,251.9529266357422,120.0
0,239.15544202376338,-100.59743368404642,295.9521484375,60.648582458496094,170.95655822753906,120.0
0,239.15544202376338,-100.59743368404642,124.65980529785156,-45.782928466796875,126.94046020507812,120.0
0,239.15544202376338,-100.59743368404642,485.576904296875,-158.41192626953125,253.11273193359375,115.9760971069336
0,239.15544202376338,-100.59743368404642,56.18025207519531,-222.0482635498047,219.61380004882812,120.0
0,239.15544202376338,-100.59743368404642,131.64862060546875,-63.27010726928711,113.80266571044922,120.0
0,239.15544202376338,-100.59743368404642,6.089779853820801,76.68133544921875,292.8265075683594,120.0
0,239.15544202376338,-100.59743368404642,245.28231811523438,56.045467376708984,156.76268005371094,120.0
0,239.15544202376338,-100.59743368404642,263.35430908203125,-91.39644622802734,25.88905906677246,120.0
0,239.15544202376338,-100.59743368404642,260.9114685058594,66.73976135253906,168.74554443359375,120.0
0,239.15544202376338,-100.59743368404642,225.85670471191406,-267.6873779296875,167.61831665039062,120.0
0,239.15544202376338,-100.59743368404642,165.23182678222656,-406.67132568359375,314.87445068359375,120.0
0,239.15544202376338,-100.59743368404642,0.6443558931350708,-148.5178985595703,243.2774200439453,120.0
0,239.15544202376338,-100.59743368404642,332.3722229003906,144.330078125,262.0665283203125,120.0
0,239.15544202376338,-100.59743368404642,320.7489929199219,-188.2152557373047,119.726318359375,111.74571228027344
0,239.15544202376338,-100.59743368404642,260.89605712890625,-189.498046875,91.52034759521484,120.0
0,239.15544202376338,-100.59743368404642,388.119140625,-299.1714782714844,248.23745727539062,120.0
0,239.15544202376338,-100.59743368404642,392.662841796875,-303.2292175292969,254.2128143310547,119.98148345947266
0,239.15544202376338,-100.59743368404642,41.18475341796875,-69.65021514892578,200.3749542236328,120.0
0,239.15544202376338,-100.59743368404642,441.0103454589844,40.23483657836914,246.12828063964844,120.0
0,239.15544202376338,-100.59743368404642,104.86608123779297,-84.49346923828125,135.2515106201172,110.5858383178711
0,239.15544202376338,-100.59743368404642,57.65386962890625,-77.61302185058594,182.9510955810547,120.0
0,239.15544202376338,-100.59743368404642,150.6298828125,-208.24478149414062,139.37261962890625,120.0
0,239.15544202376338,-100.59743368404642,218.6754913330078,-200.8858642578125,102.35818481445312,119.47496795654297
0,239.15544202376338,-100.59743368404642,7.770153522491455,-192.5722198486328,248.9949951171875,120.0
0,239.15544202376338,-100.59743368404642,95.48055267333984,-353.7082214355469,291.0456237792969,120.0
0,239.15544202376338,-100.59743368404642,267.30682373046875,-259.7665710449219,161.6394500732422,120.0
0,239.15544202376338,-100.59743368404642,308.48150634765625,-226.56298828125,143.78256225585938,119.77918243408203
0,239.15544202376338,-100.59743368404642,232.4932403564453,-314.6488952636719,214.1551055908203,119.20369720458984
0,239.15544202376338,-100.59743368404642,480.724853515625,-122.3625259399414,242.5479278564453,118.55201721191406
0,239.15544202376338,-100.59743368404642,272.1963195800781,104.89866638183594,208.13539123535156,120.0
0,239.15544202376338,-100.59743368404642,311.81024169921875,-155.63766479492188,91.14904022216797,110.11016845703125
0,239.15544202376338,-100.59743368404642,-63.2933464050293,-229.7339324951172,328.86395263671875,120.0
0,239.15544202376338,-100.59743368404642,56.78434753417969,106.46940612792969,275.9273376464844,120.0
0,239.15544202376338,-100.59743368404642,449.568603515625,135.7041015625,316.4049987792969,120.0
0,239.15544202376338,-100.59743368404642,297.617431640625,-136.5487060546875,68.63160705566406,108.45304107666016
0,239.15544202376338,-100.59743368404642,371.3438720703125,-141.94326782226562,138.50364685058594,112.57447814941406
0,239.15544202376338,-100.59743368404642,368.38177490234375,-141.6192626953125,135.5811004638672,112.2566909790039
0,239.15544202376338,-100.59743368404642,487.1788635253906,-320.0407409667969,331.16607666015625,117.31209564208984
0,239.15544202376338,-100.59743368404642,212.16661071777344,-248.26429748535156,150.1129608154297,120.0
0,239.15544202376338,-100.59743368404642,266.9969482421875,-0.3379674255847931,104.05339813232422,120.0
0,239.15544202376338,-100.59743368404642,237.16783142089844,-153.8573760986328,53.29701614379883,106.58978271484375
1,-48.58745859417945,-96.0250103272723,-67.48246765136719,-376.8713684082031,281.4812927246094,120.0
1,-48.58745859417945,-96.0250103272723,-30.672494888305664,-154.4208526611328,61.08208084106445,120.0
1,-48.58745859417945,-96.0250103272723,-128.1619415283203,-14.180975914001465,114.15140533447266,120.0
1,-48.58745859417945,-96.0250103272723,96.64906311035156,-32.016292572021484,158.7159881591797,120.0
1,-48.58745859417945,-96.0250103272723,-7.881354331970215,-99.8475341796875,40.885189056396484,111.9941635131836
1,-48.58745859417945,-96.0250103272723,45.677978515625,-237.45889282226562,169.9691619873047,120.0
1,-48.58745859417945,-96.0250103272723,154.42941284179688,-179.33872985839844,219.4470977783203,120.0
1,-48.58745859417945,-96.0250103272723,197.3648223876953,141.1144561767578,341.654296875,120.0
1,-48.58745859417945,-96.0250103272723,-46.25810623168945,204.73052978515625,300.76458740234375,120.0
1,-48.58745859417945,-96.0250103272723,-72.22161102294922,-61.71308517456055,41.66390609741211,118.23670959472656
1,-48.58745859417945,-96.0250103272723,-96.78526306152344,2.98183536529541,110.11531829833984,120.0
1,-48.58745859417945,-96.0250103272723,14.585783958435059,59.05390930175781,167.4524688720703,119.7777099609375
1,-48.58745859417945,-96.0250103272723,-63.369388580322266,-118.2735824584961,26.711503982543945,119.6767807006836
1,-48.58745859417945,-96.0250103272723,172.03866577148438,-190.84266662597656,240.13803100585938,120.0
1,-48.58745859417945,-96.0250103272723,-116.27227783203125,-113.58478546142578,69.92552947998047,116.92901611328125
1,-48.58745859417945,-96.0250103272723,-159.88038635253906,-411.7384948730469,334.7553405761719,120.0
1,-48.58745859417945,-96.0250103272723,79.97572326660156,-118.80574798583984,130.56590270996094,120.0
1,-48.58745859417945,-96.0250103272723,-222.1367950439453,106.40189361572266,266.63836669921875,120.0
1,-48.58745859417945,-96.0250103272723,150.43283081054688,-204.86537170410156,226.83761596679688,120.0
1,-48.58745859417945,-96.0250103272723,-33.60141372680664,-129.9571075439453,37.09405517578125,120.0
1,-48.58745859417945,-96.0250103272723,171.4150390625,-290.3724365234375,293.55072021484375,120.0
1,-48.58745859417945,-96.0250103272723,-151.52166748046875,-85.63541412353516,103.45720672607422,120.0
1,-48.58745859417945,-96.0250103272723,-268.2857360839844,-220.34007263183594,252.43130493164062,120.0
1,-48.58745859417945,-96.0250103272723,252.1769561767578,58.09583282470703,337.9533386230469,120.0
1,-48.58745859417945,-96.0250103272723,26.962547302246094,4.932106971740723,126.09576416015625,107.2831802368164
1,-48.58745859417945,-96.0250103272723,122.52591705322266,-179.583984375,190.42555236816406,120.0
1,-48.58745859417945,-96.0250103272723,-337.42041015625,-88.43634796142578,288.9326171875,120.0
1,-48.58745859417945,-96.0250103272723,-95.89103698730469,-60.969078063964844,58.87738800048828,120.0
1,-48.58745859417945,-96.0250103272723,-61.238895416259766,-226.21011352539062,130.79840087890625,120.0
1,-48.58745859417945,-96.0250103272723,-336.9981994628906,-91.96367645263672,288.4393310546875,120.0
1,-48.58745859417945,-96.0250103272723,58.769901275634766,-210.84918212890625,157.19476318359375,120.0
1,-48.58745859417945,-96.0250103272723,94.06172943115234,-285.3871765136719,237.07977294921875,120.0
1,-48.58745859417945,-96.0250103272723,18.406558990478516,-104.95783233642578,67.5869369506836,119.98454284667969
1,-48.58745859417945,-96.0250103272723,186.92478942871094,74.15855407714844,290.5657653808594,120.0
1,-48.58745859417945,-96.0250103272723,102.90809631347656,57.81874465942383,215.91387939453125,110.67179107666016
1,-48.58745859417945,-96.0250103272723,-145.43014526367188,-244.4117889404297,177.1923828125,120.0
1,-48.58745859417945,-96.0250103272723,63.096046447753906,-133.782470703125,117.89330291748047,120.0
1,-48.58745859417945,-96.0250103272723,10.70973014831543,239.85739135742188,341.0764465332031,120.0
1,-48.58745859417945,-96.0250103272723,60.31498718261719,-124.37848663330078,112.53294372558594,120.0
1,-48.58745859417945,-96.0250103272723,-56.63079833984375,-435.0346984863281,339.1051025390625,120.0
1,-48.58745859417945,-96.0250103272723,-122.6611328125,-32.89850997924805,97.32350158691406,120.0
1,-48.58745859417945,-96.0250103272723,-264.28765869140625,-89.48495483398438,215.79931640625,120.0
1,-48.58745859417945,-96.0250103272723,-14.839024543762207,-330.36834716796875,236.76097106933594,120.0
1,-48.58745859417945,-96.0250103272723,-90.63336181640625,116.63873291015625,216.78036499023438,120.0
1,-48.58745859417945,-96.0250103272723,-74.4670181274414,-285.77703857421875,191.50869750976562,120.0
1,-48.58745859417945,-96.0250103272723,-13.661548614501953,-114.31909942626953,39.427059173583984,115.73987579345703
1,-48.58745859417945,-96.0250103272723,-32.874351501464844,-124.98324584960938,32.94664001464844,120.0
1,-48.58745859417945,-96.0250103272723,-194.63735961914062,-369.6287536621094,310.14447021484375,120.0
1,-48.58745859417945,-96.0250103272723,-347.3832702636719,35.438621520996094,326.4377746582031,120.0
1,-48.58745859417945,-96.0250103272723,44.13807678222656,-181.70257568359375,126.24845123291016,120.0
1,-48.58745859417945,-96.0250103272723,-35.283119201660156,-59.366783142089844,38.997833251953125,119.94752502441406
1,-48.58745859417945,-96.0250103272723,34.52613067626953,152.86611938476562,262.4017333984375,120.0
1,-48.58745859417945,-96.0250103272723,112.32600402832031,-100.22505187988281,160.96827697753906,119.5147933959961
1,-48.58745859417945,-96.0250103272723,-347.4768981933594,26.35854721069336,322.9746398925781,120.0
1,-48.58745859417945,-96.0250103272723,255.94119262695312,-123.32527923583984,305.7499084472656,119.61164093017578
1,-48.58745859417945,-96.0250103272723,2.3517038822174072,31.880008697509766,137.67530822753906,119.25125122070312
1,-48.58745859417945,-96.0250103272723,-140.64190673828125,-31.255037307739258,112.55740356445312,120.0
1,-48.58745859417945,-96.0250103272723,-131.39295959472656,-402.55340576171875,317.5159912109375,120.0
1,-48.58745859417945,-96.0250103272723,32.61637496948242,-47.917572021484375,94.3842544555664,119.9737319946289
1,-48.58745859417945,-96.0250103272723,-82.778564453125,-397.785400390625,303.69122314453125,120.0
1,-48.58745859417945,-96.0250103272723,-79.06066131591797,-79.28816223144531,34.766910552978516,120.0
1,-48.58745859417945,-96.0250103272723,-62.96735382080078,-113.8756332397461,22.922176361083984,118.39418029785156
1,-48.58745859417945,-96.0250103272723,-231.08035278320312,-142.5948486328125,188.34120178222656,120.0
1,-48.58745859417945,-96.0250103272723,-59.02195739746094,36.454063415527344,132.8893585205078,120.0
1,-48.58745859417945,-96.0250103272723,211.9434051513672,92.23533630371094,321.4316101074219,120.0
1,-48.58745859417945,-96.0250103272723,22.11261558532715,-186.91053771972656,115.1463394165039,120.0
1,-48.58745859417945,-96.0250103272723,-50.18494415283203,-205.50791931152344,109.49456787109375,120.0
1,-48.58745859417945,-96.0250103272723,-234.29312133789062,-387.76629638671875,345.8316955566406,120.0
1,-48.58745859417945,-96.0250103272723,43.24296951293945,-35.30033493041992,110.09230041503906,118.38920593261719
1,-48.58745859417945,-96.0250103272723,-95.83756256103516,-195.93209838867188,110.51696014404297,120.0
1,-48.58745859417945,-96.0250103272723,-379.18377685546875,-173.71749877929688,339.602783203125,120.0
1,-48.58745859417945,-96.0250103272723,-370.56060791015625,-72.6126480102539,322.8232421875,120.0
1,-48.58745859417945,-96.0250103272723,-175.6593475341797,-135.3123779296875,133.00662231445312,120.0
1,-48.58745859417945,-96.0250103272723,-35.66774368286133,231.81163024902344,328.09112548828125,120.0
1,-48.58745859417945,-96.0250103272723,128.9482421875,-342.9377746582031,304.11322021484375,120.0
1,-48.58745859417945,-96.0250103272723,31.260761260986328,-348.0189514160156,264.34197998046875,120.0
1,-48.58745859417945,-96.0250103272723,169.7164306640625,-241.31976318359375,262.23492431640625,120.0
1,-48.58745859417945,-96.0250103272723,10.282565116882324,-55.179317474365234,71.65229034423828,119.99347686767578
1,-48.58745859417945,-96.0250103272723,53.261695861816406,-27.182029724121094,122.93333435058594,119.9774169921875
1,-48.58745859417945,-96.0250103272723,-221.88272094726562,41.68454360961914,221.3485107421875,120.0
1,-48.58745859417945,-96.0250103272723,-79.31873321533203,-2.268770456314087,98.66429901123047,120.0
1,-48.58745859417945,-96.0250103272723,36.65248489379883,241.42459106445312,348.0489501953125,120.0
1,-48.58745859417945,-96.0250103272723,34.9008674621582,-37.828094482421875,101.7702407836914,119.88198852539062
